    Residual          Y-hat        Observation
     1.49094         21.1550         22.6460    
     2.39034         22.1591         24.5495    
     1.57785         21.2618         22.8397    
     2.36073         22.1267         24.4875    
     1.71065         20.2417         21.9524    
     1.57108         21.6538         23.2249    
     1.94479         21.6364         23.5811    
     1.35435         21.0269         22.3813    
     2.00679         21.3390         23.3458    
     1.01649         20.6577         21.6742    
     1.19414         20.4301         21.6242    
     2.58185         22.3684         24.9503    
     2.51385         21.3915         23.9054    
     1.50885         21.1958         22.7046    
     1.17312         20.8289         22.0020    
     1.42082         21.0996         22.5204    
    0.667676         20.7070         21.3747    
    0.153597         20.2816         20.4352    
     1.42576         21.1050         22.5307    
     1.61486         21.3116         22.9265    
     1.31816         20.9874         22.3055    
     1.63886         21.3379         22.9767    
    0.951516         20.7812         21.7327    
   -0.170007         19.3610         19.1910    
     1.33526         21.0061         22.3413    
     2.19542         21.9461         24.1415    
     1.04431         20.7907         21.8350    
    -1.16716         21.6977         20.5305    
    -1.21300         21.6726         20.4596    
    0.179889E-01     22.3419         22.3599    
    -1.01402         20.9146         19.9006    
    -2.51721         20.0160         17.4987    
    -2.50696         19.0610         16.5541    
    -2.23712         19.2085         16.9713    
    -1.34739         20.6387         19.2913    
    -2.82695         19.8302         17.0032    
    0.401721         21.2678         21.6695    
    -1.95365         21.0603         19.1067    
    -1.53859         19.6779         18.1393    
   -0.719383         20.4294         19.7100    
    -2.08047         19.8347         17.7542    
    -1.26827         22.9345         21.6662    
    -1.28994         21.6884         20.3985    
   -0.232222         22.2039         21.9717    
    -1.91727         20.2614         18.3441    
   -0.659178         21.1552         20.4960    
    -1.97908         20.4340         18.4549    
    -2.34847         20.2315         17.8831    
    -2.77094         20.5858         17.8149    
   -0.592381         21.4554         20.8630    
    -1.33102         20.4227         19.0917    
    -2.91041         19.8374         16.9269    
    -2.00728         20.5730         18.5657    
    -2.55752         20.0646         17.5071    
    -2.42854         20.9842         18.5556    
    -1.70486         21.3796         19.6748    
    -1.16724         21.4861         20.3189    
    -1.09510         21.4974         20.4023    
    -2.02098         22.6342         20.6133    
    -1.62572         20.8473         19.2216    
   -0.941965         21.2540         20.3120    
   -0.632838         21.5875         20.9547    
    -1.59401         21.1973         19.6032    
    -1.79723         20.9513         19.1541    
    -2.12154         20.5748         18.4533    
   -0.690399         21.5415         20.8511    
    -1.28504         21.0578         19.7728    
    -1.10211         20.7323         19.6302    
    -1.36232         20.8322         19.4698    
    -2.39058         20.2703         17.8797    
    -1.65625         20.6715         19.0153    
    -2.34441         19.7837         17.4393    
   -0.111689         22.3040         22.1923    
    -2.24112         21.1404         18.8993    
   -0.971164         22.6794         21.7082    
    -1.97178         22.2104         20.2387    
   -0.947158         22.6925         21.7454    
    -1.21135         21.9265         20.7152    
    -2.62888         18.7577         16.1289    
    -1.27602         20.2238         18.9478    
   -0.846088         21.6074         20.7613    
    -2.34969         20.9950         18.6453    
    -1.95356         21.8062         19.8526    
    -1.95185         21.5972         19.6453    
    -2.21008         21.5024         19.2923    
    -1.14873         21.5595         20.4108    
   -0.590515         22.2742         21.6837    
    -1.48393         20.2391         18.7552    
   -0.593363         21.7965         21.2031    
    -1.16459         21.3468         20.1822    
    -2.42255         20.9954         18.5729    
   -0.346590         22.3615         22.0149    
    -2.07668         21.7415         19.6649    
   -0.287112         22.7670         22.4799    
    -1.39793         22.4437         21.0457    
    -2.39693         20.7900         18.3930    
   -0.362076         21.9197         21.5576    
    -1.67467         21.5487         19.8741    
    -1.50845         21.6936         20.1851    
    -1.49089         21.8399         20.3490    
   -0.985896         21.6861         20.7002    
   -0.197793         22.2103         22.0125    
    -1.96643         21.5477         19.5812    
    -1.95146         21.4170         19.4655    
    0.278914         21.1132         21.3921    
    -2.61864         20.0460         17.4274    
    -1.62915         20.4039         18.7748    
    -1.86066         20.5532         18.6926    
    -2.00458         20.2110         18.2064    
   -0.289779         22.2506         21.9609    
    -1.32840         21.6414         20.3130    
   -0.821211         21.6944         20.8732    
   -0.345187         22.1825         21.8373    
    -2.41846         21.0496         18.6311    
    -1.70647         21.7776         20.0712    
    -1.03361         21.3371         20.3035    
    -2.43377         20.9304         18.4967    
    0.470027         22.0126         22.4827    
    -1.80632         20.7790         18.9726    
    -1.12280         20.9301         19.8073    
    -2.59322         19.7233         17.1301    
    -2.01083         19.4214         17.4106    
    -2.81500         20.5397         17.7247    
    -1.95676         21.3685         19.4117    
    -2.40316         20.9981         18.5949    
    -1.68388         21.0611         19.3772    
    -1.86713         21.2518         19.3847    
    -1.28863         21.5680         20.2793    
    -1.50443         21.4500         19.9456    
   -0.123615         22.2569         22.1333    
    -1.36808         21.4488         20.0807    
    -2.45836         20.7037         18.2453    
   -0.451333         21.8004         21.3490    
   -0.732497         21.2214         20.4889    
    -2.17936         20.6631         18.4838    
    -1.24813         20.5199         19.2717    
    -1.67109         20.1319         18.4608    
    -2.55826         19.9350         17.3767    
    -1.23408         20.9786         19.7445    
    -1.00806         20.6838         19.6758    
    -2.47054         19.8455         17.3750    
    -2.91258         19.6040         16.6914    
    -2.65695         20.4886         17.8317    
    -2.15736         21.0440         18.8866    
    -2.10505         20.7902         18.6851    
