    Residual          Y-hat        Observation
    0.376043         22.9697         23.3458    
   -0.615473         22.2897         21.6742    
   -0.433718         22.0580         21.6242    
    0.947500         24.0028         24.9503    
    0.889025         23.0164         23.9054    
   -0.123863         22.8285         22.7046    
   -0.459077         22.4611         22.0020    
   -0.211758         22.7321         22.5204    
   -0.953776         22.3285         21.3747    
    -1.47066         21.9059         20.4352    
   -0.206830         22.7375         22.5307    
   -0.180138E-01     22.9445         22.9265    
   -0.314265         22.6198         22.3055    
    0.594892E-02     22.9708         22.9767    
   -0.675215         22.4080         21.7327    
    -1.80016         20.9912         19.1910    
   -0.297193         22.6385         22.3413    
    0.561661         23.5799         24.1415    
   -0.585527         22.4206         21.8350    
    0.329978         20.2005         20.5305    
    0.284191         20.1754         20.4596    
     1.51487         20.8450         22.3599    
    0.483855         19.4168         19.9006    
    -1.01824         18.5170         17.4987    
    -1.00616         17.5602         16.5541    
   -0.736600         17.7080         16.9713    
    0.151626         19.1396         19.2913    
    -1.32640         18.3296         17.0032    
     1.90147         19.7681         21.6695    
   -0.448829         19.5555         19.1067    
   -0.349497E-01     18.1742         18.1393    
    0.779931         18.9301         19.7100    
   -0.580491         18.3347         17.7542    
    0.234976         21.4312         21.6662    
    0.207265         20.1912         20.3985    
     1.26367         20.7080         21.9717    
   -0.415627         18.7597         18.3441    
    0.838627         19.6574         20.4960    
   -0.479912         18.9348         18.4549    
   -0.847149         18.7302         17.8831    
    -1.27030         19.0852         17.8149    
    0.907884         19.9552         20.8630    
    0.169021         18.9227         19.0917    
    -1.40952         18.3365         16.9269    
   -0.506280         19.0720         18.5657    
    -1.05723         18.5643         17.5071    
   -0.929483         19.4851         18.5556    
   -0.206551         19.8813         19.6748    
    0.331720         19.9872         20.3189    
    0.402148         20.0001         20.4023    
   -0.518965         21.1322         20.6133    
   -0.124724         19.3463         19.2216    
    0.556670         19.7553         20.3120    
    0.864879         20.0898         20.9547    
   -0.934734E-01     19.6967         19.6032    
   -0.298311         19.4524         19.1541    
   -0.616763         19.0701         18.4533    
    0.809377         20.0417         20.8511    
    0.221164         19.5516         19.7728    
    0.407792         19.2224         19.6302    
    0.135868         19.3340         19.4698    
   -0.891335         18.7710         17.8797    
   -0.157759         19.1731         19.0153    
   -0.843921         18.2833         17.4393    
     1.38480         20.8075         22.1923    
   -0.742435         19.6417         18.8993    
    0.526720         21.1815         21.7082    
   -0.469259         20.7079         20.2387    
    0.550702         21.1946         21.7454    
    0.287334         20.4278         20.7152    
    -1.12451         17.2534         16.1289    
    0.224228         18.7236         18.9478    
    0.653850         20.1075         20.7613    
   -0.845796         19.4911         18.6453    
   -0.454848         20.3075         19.8526    
   -0.452461         20.0978         19.6453    
   -0.709904         20.0022         19.2923    
    0.354982         20.0558         20.4108    
    0.912480         20.7712         21.6837    
    0.155277E-01     18.7397         18.7552    
    0.908402         20.2947         21.2031    
    0.333671         19.8485         20.1822    
   -0.927464         19.5003         18.5729    
     1.15355         20.8613         22.0149    
   -0.576452         20.2413         19.6649    
     1.21062         21.2693         22.4799    
    0.998278E-01     20.9459         21.0457    
   -0.896882         19.2899         18.3930    
     1.13456         20.4231         21.5576    
   -0.172411         20.0465         19.8741    
   -0.857959E-02     20.1937         20.1851    
    0.128790E-01     20.3361         20.3490    
    0.510264         20.1899         20.7002    
     1.30278         20.7097         22.0125    
   -0.461632         20.0429         19.5812    
   -0.454584         19.9201         19.4655    
     1.77856         19.6136         21.3921    
    -1.11508         18.5424         17.4274    
   -0.127286         18.9021         18.7748    
   -0.355510         19.0481         18.6926    
   -0.502809         18.7092         18.2064    
     1.21046         20.7504         21.9609    
    0.171802         20.1412         20.3130    
    0.679686         20.1935         20.8732    
     1.15368         20.6836         21.8373    
   -0.917450         19.5486         18.6311    
   -0.204578         20.2757         20.0712    
    0.463783         19.8398         20.3035    
   -0.932519         19.4292         18.4967    
     1.97187         20.5108         22.4827    
   -0.303895         19.2765         18.9726    
    0.379070         19.4282         19.8073    
    -1.09055         18.2207         17.1301    
   -0.507580         17.9181         17.4106    
    -1.31314         19.0378         17.7247    
   -0.455719         19.8674         19.4117    
   -0.903229         19.4981         18.5949    
   -0.184082         19.5613         19.3772    
   -0.368028         19.7527         19.3847    
    0.209872         20.0695         20.2793    
   -0.570033E-02     19.9513         19.9456    
     1.37276         20.7605         22.1333    
    0.132847         19.9479         20.0807    
   -0.957817         19.2031         18.2453    
     1.04714         20.3019         21.3490    
    0.764414         19.7245         20.4889    
   -0.679870         19.1636         18.4838    
    0.252553         19.0192         19.2717    
   -0.170666         18.6314         18.4608    
    -1.05694         18.4337         17.3767    
    0.266418         19.4781         19.7445    
    0.492564         19.1832         19.6758    
   -0.969317         18.3443         17.3750    
    -1.41091         18.1023         16.6914    
    -1.15489         18.9866         17.8317    
   -0.652692         19.5393         18.8866    
   -0.603569         19.2887         18.6851    
